,label,企业名称,所在城市,经营业务范围,统一信用代码
795,旧动能,即墨市森泰免烧砖厂在业,山东省,制售蒸汽粉煤灰砖(以上范围需经许可经营的须凭许可证经营),-
796,旧动能,即墨市顺德饭店存续,山东省,制售中餐（不含凉菜、不含裱花蛋糕、不含生食海产品）。（餐饮服务许可证有效期自2012年1月16日至2015年1月15日）(以上范围需经许可经营的须凭许可证经营),-
797,旧动能,即墨市通济办事处天顺通讯器材维修店吊销,山东省,代理销售手机卡、电话卡。(需经许可经营的须凭许可证经营。),-
798,旧动能,济南宝诚食品有限责任公司在业,山东省,食品、保健食品、农产品、日用品、医疗器械、电子产品、机械设备的推广、销售及网上销售;展览展示服务;贸易代理服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370181MA3CECL49D
799,旧动能,济南宸源建材有限公司在业,山东省,建筑材料、铝塑型材、钢材、装饰材料、五金交电、玻璃、办公用品的批发、零售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370105MA3C6EF77C
800,旧动能,济南福美来不锈钢制品有限公司吊销,山东省,许可经营项目,-
801,旧动能,济南海升商贸有限公司在业,山东省,批发、零售,91370102MA3C4P1773
802,旧动能,济南槐荫金星琴行存续,山东省,乐器批发零售及相关咨询服务。(须经审批的，未获批准前不得经营),-
803,旧动能,济南槐荫淇茗教育信息咨询中心存续,山东省,教育信息咨询；非学历短期企业管理培训。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370104MA3D557852
804,旧动能,济南吉美生物科技有限公司在业,山东省,生物技术咨询、技术服务;化工产品(不含危险化学品及易制毒化学品)、化妆品、医疗器械、仪器仪表、非专控通讯设备、机械设备、计算机及配件、办公用品及耗材的批发、零售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370105MA3M2Y2J4G
805,旧动能,济南金大鸿不锈钢有限公司在业,山东省,不锈钢工程;金属门窗、厨具的加工、销售;不锈钢制品、五金交电、金属制品、铝塑板、配件箱、电线电缆、机械设备、电子产品、办公用品、化工产品(不含危险化学品及易制毒化学品)、建材、钢材、装饰材料的批发、零售;钢结构工程;建筑装饰装修工程。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370105MA3M2RP65A
806,旧动能,济南历下小程饭店存续,山东省,餐饮服务（凭许可证经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370102MA3DEKCM1D
807,旧动能,济南林意保洁服务有限公司在业,山东省,保洁服务清洁服务;以及其他按法律、法规、国务院决定等规定未禁止和不需经营许可的项目。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370103MA3D38WQ91
808,旧动能,济南市长清区载沅家饮品店存续,山东省,冷饮、热饮服务；散装食品零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370113MA3DRF002W
809,旧动能,济南市历城区锦绣川乡俊雅服装店吊销,山东省,主营,-
810,旧动能,济南市历城区天庆花卉经营部吊销,山东省,花卉的销售。(未取得专项许可的项目除外),-
811,旧动能,济南市历城区喜滋滋水饺店存续,山东省,餐饮服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),-
812,旧动能,济南市历城区晏彬日用品商行存续,山东省,安利日用品销售及售后服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动),-
813,旧动能,济南市天桥区百芬姗姗超市存续,山东省,餐饮服务、烟的零售、食品的销售（以上经营范围凭许可证经营）；批发、零售日用品、玩具、文具。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370105MA3DGARX06
814,旧动能,济南市天桥区刘勇烧饼店存续,山东省,散装食品的零售。(依法须经批准的项目，经相关部门批准后方可开展经营活动),-
815,旧动能,济南市天桥区启航船木家具商行存续,山东省,家具的批发与零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370105MA3F23YF4N
816,旧动能,济南市天桥区右右宠物用品店存续,山东省,狗粮、猫粮、宠物用品的批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370105MA3DABWX26
817,旧动能,济南市中新圣服饰店吊销,山东省,服装、鞋帽的批发与零售。(需经许可生产经营的须凭许可证生产经营),-
818,旧动能,济南祥达医药科技有限公司在业,山东省,医药技术开发、技术服务、技术转让;化工产品(不含危险化学品)、实验室设备及耗材的销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370100084030476T
819,旧动能,济南鑫讯电讯器材有限公司注销,山东省,通讯器材(不含无线电发射)、家电的批发、零售。,-
820,旧动能,济南信科在线信息发展有限公司吊销,山东省,计算机及配件、仪器仪表、文教用品的销售;计算机软、硬件开发、网络技术工程。,-
821,旧动能,济南轩元经济咨询有限公司注销,山东省,许可经营项目,-
822,旧动能,济南延龙商贸有限公司吊销,山东省,销售,-
823,旧动能,济南意美特环境工程有限公司曾用名在业,山东省,工业纯水、废水处理设备及管道设备的研制、生产、销售及工程施工、技术服务;水处理设备配件、树脂、仪表、管件、阀门、五金建材的销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370100792620012E
824,旧动能,济南永硕酒店管理有限公司注销,山东省,许可经营项目,-
825,旧动能,济南众博康贸易有限公司注销,山东省,许可经营项目,-
826,旧动能,济宁高新区振虎门市部在业,山东省,日用百货的零售散装、预包装、冷冻(藏)食品的零售(食品卫生许可证有效期至2010年3月15日止)在本店内零售卷烟、雪茄烟(烟草专卖零售许可证有效期至2013年12月31日止)。(需专项审批的经营项目凭批准文件或许可证经营),-
827,旧动能,济宁格林伟瑞机械有限公司在业,山东省,矿用四轮车、矿用运输机械设备及配件生产制造、安装及销售;机械设备的研发销售;汽车配件及零部件、机械设备、工程机械、环保设备、新型材料、农用变形拖拉机、四轮运矿机、地下矿用运输车、履带运输车及其配件的销售;普通货物及技术进出口业务。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370811326150201Y
828,旧动能,济宁贵润机械有限公司在业,山东省,机械设备、工程机械及配件、工刃量具、日用品、洗化用品、建材、钢材、劳保用品、化工产品(不含危险化学品)的销售;工程机械租赁;承揽土石方工程;货物与技术的进出口(国家限定经营或禁止进出口的业务除外)。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370800334386564Y
829,旧动能,济宁市佳园房地产开发有限公司在业非正常户,山东省,房地产开发、销售(凭资质证书经营);建筑材料(不含木材)、装饰材料(不含危险品)的销售;房地产营销策划、咨询(不含中介)。(涉及许可经营的须凭许可证或批准文件经营)(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
830,旧动能,济宁市任城区惠购便利店存续,山东省,零售预包装食品兼散装食品，乳制品（不含婴幼儿配方奶粉）百货、服装鞋帽、五金交电、儿童玩具、文体用品（食品流通许可证期限至2016年11月13日止，涉及许可经营的凭许可证或批准文件开展经营活动）,-
831,旧动能,济宁市市中区凯越甜叶菊购销部注销,山东省,甜叶菊、大蒜的收购及销售(涉及许可经营的须凭许可证或批准文件经营)。,-
832,旧动能,济宁市市中区新世纪厨具专卖店存续,山东省,厨具、灶具的销售（涉及许可经营的，须凭许可证或批准文件经营）。,-
833,旧动能,济宁太白湖新区国玲皮毛购销处存续,山东省,皮毛购销（依法须经批准的项目，须相关部门批准后方可开展经营活动）,-
834,旧动能,济宁信诺工程机械租赁有限公司在业,山东省,建筑工程机械与设备租赁;建材、五金产品、劳保用品、家用电器、电子产品、日用百货、办公用品销售;停车服务;土石方工程施工。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370829MA3MJ8CC2N
835,旧动能,济宁振泓市政工程有限公司在业,山东省,市政工程;房屋建筑工程;水电暖安装工程;建筑装饰装修工程;土石方工程;房屋拆除工程;园林绿化工程;钢结构工程;环保工程;玻璃幕墙工程;公路工程;桥梁工程;机电设备、门窗安装;物业管理服务;建筑材料(不含危险化学品)、水处理设备、保温材料、灯具、机械设备、电子产品、五金产品、制冷设备、塑料制品、机电设备及配件的销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370800MA3CE7LJ8E
836,旧动能,济阳县垛石镇继中服装店存续,山东省,服装零售（以上经营范围内凡涉及国家专项专营规定的从其规定）。,-
837,旧动能,济阳县垛石镇晓华农资门市部存续,山东省,化肥、有毒品（不含剧毒品、成品油、易制爆品、易制毒品和第二类监控化学品）零售。（有效期以许可证为准）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
838,旧动能,济阳县慧芳安全网加工店存续,山东省,安全网加工销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
839,旧动能,济阳县顺弟窗帘加工店注销,山东省,窗帘加工、销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),-
840,旧动能,嘉祥县城区车管家汽车装饰用品店存续,山东省,三类机动车维修（车身清洁维护、车辆装潢《篷布、坐垫及内装饰》）汽车装饰材料零售（道路运输经营许可证有效期至2016年9月29日）（涉及许可的须凭许可证或批准文件有效期经营）,-
841,旧动能,胶南大农农药经营部吊销,山东省,有毒品,-
842,旧动能,胶南汇众网吧注销,山东省,互联网上网、办公耗材零售。,-
843,旧动能,胶南市海量复印部吊销,山东省,打字、复印、传真、彩印(以上范围需经许可经营的须凭许可证经营)。,-
844,旧动能,胶南市红石崖镇建筑材料商店注销,山东省,五金、油漆、照明电器、建筑材料。日用百货、劳动保护用品。,-
845,旧动能,胶南市怡心美发厅吊销,山东省,服务,-
846,旧动能,胶南市隐珠镇盛顺发电器维修部吊销,山东省,维修,-
847,旧动能,胶南市朝霞儿童玩具商店吊销,山东省,零售,-
848,旧动能,胶州市北关建筑公司搬运队注销,山东省,货物装卸、搬运。。,-
849,旧动能,胶州市华信电器批发部存续,山东省,批发兼零售小家电、家用电器、电脑、手机、打印机、电子产品（不含卫星收发设备）、钢材、木材、日用百货、办公用品。电器安装及维修。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
850,旧动能,胶州市李哥庄镇毛家庄塑料制品厂吊销,山东省,塑料蓬**,-
851,旧动能,胶州市羊羊羊绒店注销,山东省,批发零售羊毛羊绒服饰(依法须经批准的项目经相关部门批准后方可开展经营活动),-
852,旧动能,金乡县化雨镇起航教育信息服务中心存续,山东省,教育信息咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370828MA3DNFWW6R
853,旧动能,金乡县金乡镇小南门糁汤馆存续,山东省,主、副食加工、销售（涉及许可经营的须凭许可证或批准文件经营）,-
854,旧动能,金乡县金亚冷库在业,山东省,大蒜、果品、蔬菜购销、冷藏及初加工。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370828088922340W
855,旧动能,莒县龙山启锋照相部存续,山东省,照相、十字绣装裱，服务。日用百货零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371122MA3DK36N8G
856,旧动能,莒县石大科技石化油品销售有限公司在业,山东省,汽油、柴油零售(仅限设立分支机构经营)。(有效期限以许可证为准)。润滑油、化工产品(易制毒化学品及危险化学品除外)日用百货、办公用品、汽车配件、五金交电、石油石化设备及零部件、销售;汽车美容、地磅服务;石油化工新技术、新工艺、新设备、新材料、新产品的技术开发及相关技术服务;石油化工设备设计;(以上范围需经许可或审批经营的无有效许可证或审批手续不得开展经营活动)。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,913711220619945047
857,旧动能,巨野县巨野镇天赐缘休闲酒吧注销,山东省,酒水饮料(凭卫生许可证经营有效期至2008年8月3日),-
858,旧动能,巨野县双鑫不锈钢制品销售有限公司曾用名在业,山东省,不锈钢制品销售(依法须经批准的项目经相关部门批准后方可开展经营活动),91371724077981927Y
859,旧动能,鄄城县庆民玩具厂在业,山东省,玩具加工、销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91371726MA3CJQYP96
860,旧动能,鄄城县宋华米面油门市部存续,山东省,预包装食品、散装食品(凭食品流通许可证经营有效期至2013年4月21日)。,-
861,旧动能,鄄城县众发种植专业合作社在业,山东省,统一为成员采购种植所需的生产资料统一销售成员种植的农作物(需专项审批许可的除外);为成员引进种植新技术、新品种并开展与种植有关的技术培训、技术交流和信息咨询服务。,-
862,旧动能,骏高国际货运(中国)有限公司青岛分公司在业,山东省,无船承运业务。承办海运、空运进出口货物、国际展品、私人物品及过境地货物国际运输代理业务相关的短途运输服务及运输咨询业务。(以上范围需经许可经营的须凭许可证经营)。,91370200783744670Q
863,旧动能,垦利区胜坨爱尚衣服装店在业,山东省,服装、日用百货、劳保用品、洗化用品批发兼零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370521MA3EK51K8U
864,旧动能,垦利县董集镇汇通建材经营部存续,山东省,沙子、水泥、石子、白灰、钢渣、石膏、粉白灰、矿粉、炉渣、助磨剂零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
865,旧动能,垦利县永安镇龙伟手机店存续,山东省,手机零售（依法须经批准的项目，经相关部门批准后方可开展经营活动，有效期限以许可证为准）,-
866,旧动能,奎文区大虞翠峰苑火锅店在业,山东省,饭馆(卫生许可证有效期至2016年4月11日)中型餐馆(火锅,-
867,旧动能,莱山区龙赫小吃店在业,山东省,小吃服务(依法须经批准的项目经相关部门批准后方可开展经营活动),-
868,旧动能,莱山区明国食品经销处注销,山东省,预包装食品零售(食品流通许可证有效期至2016年4月25日),-
869,旧动能,莱芜高新区三五八羊汤馆存续,山东省,餐饮服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
870,旧动能,莱芜市莱城区德民柿子购销中心注销,山东省,蔬菜(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
871,旧动能,莱芜市莱城区雪野镇东站砂场吊销,山东省,河砂开采销售(有效期至2006年12月31日)(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
872,旧动能,莱芜市莱城区勋达线路工程施工队注销,山东省,通讯线路架设、施工(凭资质证)、通讯设备安装维修、通讯器材销售(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
873,旧动能,莱芜市三人行汽车服务有限公司在业,山东省,汽车租赁服务;汽车美容服务;汽车配件(发动机除外)、汽车装具销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91371200494212790G
874,旧动能,莱西市百顺日用品商店存续,山东省,日用百货零售(以上范围需经许可经营的须凭许可证经营),-
875,旧动能,莱西市昌隆市场大千鞋店注销,山东省,零售鞋,-
876,旧动能,莱西市千湖岛海参店存续,山东省,批发散装食品（食品流通许可证有效期至2015年5月20日止）。(以上范围需经许可经营的须凭许可证经营),-
877,旧动能,莱阳市玉涛畜产品加工部存续,山东省,畜产品加工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
878,旧动能,莱州市土山镇英利废品回收站在业,山东省,回收,92370683MA3KE7K70G
879,旧动能,莱州市文昌路南首秀艳地膜种子经营处注销,山东省,零售,-
880,旧动能,莱州市文景凤凰城超然装饰材料经销店存续,山东省,批发、零售建筑材料、装饰材料、五金产品；装卸搬运服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370683MA3FE9GY71
881,旧动能,老城镇范庄清春养殖户农注销,山东省,小山羊养殖,-
882,旧动能,老城镇赵庄景雷贩运点农注销,山东省,-,-
883,旧动能,乐陵市化楼镇登柱副食品超市注销,山东省,烟酒副食(凭卫生许可证经营)、百货,-
884,旧动能,李沧区百里佳按摩养生馆存续,山东省,保健按摩。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
885,旧动能,李沧区叁仟喜面馆存续,山东省,食品经营。（凭相关部门许可证及批准文件开展经营活动；依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370213MA3DG8U63C
886,旧动能,李沧区彤琪顺家电五金经销处存续,山东省,零售家用电器、五金机电、建筑材料、土产杂品、办公用品、化工产品（不含危险品）；家电维修。(以上范围需经许可经营的须凭许可证经营),-
887,旧动能,李沧区王作均日用百货店存续,山东省,零售日用百货。(以上范围需经许可经营的须凭许可证经营),-
888,旧动能,李沧区悠然梓装饰材料经销部在业,山东省,批发,92370213MA3MRDCYXY
889,旧动能,利津县盐窝路宇建材销售处存续,山东省,石子、石粉、砂子销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370522MA3F03WG9L
890,旧动能,历城区岐度日用品经营部在业,山东省,日用品、保健食品(有效期至国家新的保健食品法规政策出台时止)、化妆品、办公用品、五金交电的批发、零售(依法须经批准的项目经相关部门批准后方可开展经营活动),92370112MA3D9N4H07
891,旧动能,梁山县德英烟酒经营部注销,山东省,烟酒,-
892,旧动能,梁山县棋友茶叶店存续,山东省,零售茶叶（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
893,旧动能,聊城经济技术开发区广平乡西街宏泰汽修部存续,山东省,汽车维修服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371500MA3F43AN81
894,旧动能,聊城经济技术开发区广平盈盈平价鞋城注销,山东省,服装、鞋零售(依法须经批准的项目经相关部门批准后方可开展经营活动),-
895,旧动能,聊城市东昌府区春雨粮食种植专业合作社在业,山东省,组织本社成员开展粮食作物、水果、蔬菜、花卉的种植、统一销售社员生产种植的农产品、统一购买种植所需的化肥、农药、种子、农机具(限自用不得对外销售);引进新技术、新品种、示范种植、大田推广特色农业基地建设开展技术培训、技术交流。(本合作社只限在本行政村经营并不得吸收公众存款)。,933715023285154700
896,旧动能,聊城市东昌府区秀芬棋牌室存续,山东省,棋牌、娱乐服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）（有效期限以许可证为准）,92371502MA3HGLFG94
897,旧动能,聊城市华隆农机配件公司摩托车维修处曾用名注销,山东省,摩托车维修.摩托车配件购销.(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
898,旧动能,临清市晟昂轴承有限公司在业,山东省,轴承及配件的生产、加工、批发、零售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91371581MA3M36P208
899,旧动能,临清市戴湾镇秀明五金门市部存续,山东省,五金零售,-
900,旧动能,临清市华通轴承有限公司吊销,山东省,轴承及轴承配件的生产、加工、销售(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
901,旧动能,临朐群利机械设备有限公司在业,山东省,玻璃加工设备制造、销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370724MA3CRGRG7F
902,旧动能,临朐县健富养猪场在业,山东省,生猪养殖、销售。(依法须经批准的项目经相关部门批准后方可开展经营活动),92370724MA3DCL9L6D
903,旧动能,临朐县毛线批发经营部注销,山东省,各种毛线化工机电产品(不含汽车)小型农机及配件日用土特杂品烟酒糖茶副食品批零兼营(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
904,旧动能,临朐县沂山镇长生板材厂在业,山东省,木材收购.加工.销售.(木材经营许可证有效期至2013年3月6日)(以上经营范围凡涉及国家有关专项专营规定的从其规定),-
905,旧动能,临沂农业生产资料公司农药批发部吊销,山东省,农药、药械、化肥方式,-
906,旧动能,临沂批发城威迪装饰材料经营部注销,山东省,装饰材料(需许可经营的须凭许可证、资质证经营),-
907,旧动能,临沂瑞兴市场发展有限公司新能源电动汽车配件城分公司在业,山东省,房地产开发经营;物业管理;市场设施出租、市场项目开发(依法须经批准的项目经相关部门批准后方可开展经营活动),91371301MA3N02DR2M
908,旧动能,临沂商城张标干货调料商行在业,山东省,预包装食品(依法须经批准的项目经相关部门批准后方可开展经营活动),91371301MA3CDUMA8M
909,旧动能,临沂市进口物资贸易公司吊销,山东省,金属材料、木材、水泥、防水材料、玻璃、塑料、橡胶及制品、摩托车、农机配件、建材、果品、日用杂品、五金工具、水暖器材、建筑五金、皮革、家俱、灯具、装饰材料。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
910,旧动能,临沂市兰山区双达广告策划服务部注销,山东省,营销广告策划、代理、发布(需经许可经营的须凭有效的许可证件经营)。,-
911,旧动能,临沂新江钢木制品有限公司在业,山东省,钢木农具、木制锤柄、五金工具、塑钢锤柄的生产与销售。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,913713227823066604
912,旧动能,临邑县临邑镇张定杆副食综合商店存续,山东省,预包装食品、散装食品、烟酒、百货,92371424MA3FG3JQ5P
913,旧动能,临淄丰满世界服装店在业,山东省,服装、鞋帽、箱包批发兼零售;纹绣服务(依法须经批准的项目经相关部门批准后方可开展经营活动),92370305MA3MR0181P
914,旧动能,临淄区齐都镇博泰商店存续,山东省,劳保用品、办公用品、洗化用品、日用百货批发兼零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92370305MA3D92PR9W
915,旧动能,临淄区雪宫荣华润滑油经销处存续,山东省,润滑油批发、零售。,-
916,旧动能,陵县瀚玉擦鞋店注销,山东省,擦鞋、洗鞋服务;鞋、鞋油、鞋垫零售,-
917,旧动能,刘纪堂在业,山东省,家用电器的零售。(须经审批的未获批准前不得经营),-
918,旧动能,市北区润佳多日用品信息咨询服务部注销,山东省,日用品信息咨询。(以上范围需经许可经营的须凭许可证经营),-
919,旧动能,龙口市黄城裕宏商店存续,山东省,日用品零售及相关产品的售后服务。,-
920,旧动能,龙口市龙口老马商店注销,山东省,土产杂品(不含烟花爆竹)、日用百货*零售*,-
921,旧动能,龙口市万利冲压设备厂注销,山东省,冲床、五金电器,-
922,旧动能,龙口市威诚商贸有限公司黄城分公司在业,山东省,电动车及配件、摩托车及配件、五金交电、仪器仪表、钢材、木材、建材、文体办公用品、机电产品及配件、机械设备、电线电缆、橡塑制品、化工产品(不含危险化学品)、润滑油、油脂、劳保用品、日用杂品批发、零售。(依法须经批准的项目经相关部门批准后方可开展经营活动),-
923,旧动能,宓连欣注销,山东省,普通货运,-
924,旧动能,宁阳县益民肉类加工厂南街肉食店注销,山东省,生肉、熟肉制品,-
925,旧动能,蓬莱市登州幸运日用品商店存续,山东省,零售日用品（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,-
926,旧动能,平度市爱萍原始点保健服务中心在业,山东省,保健服务、按摩、养生服务及推广、推拿。经营其它无需行政审批即可经营的一般经营项目;(依法须经批准的项目经相关部门批准后方可开展经营活动),92370283MA3MXANU1K
927,旧动能,平度市长夏农资经营部在业,山东省,化肥、地膜零售(以上范围需经许可经营的须凭许可证经营),-
928,旧动能,平度市春雷地板商店注销,山东省,地板零售。(以上范围需经许可经营的须凭许可证经营),-
929,旧动能,平度市仁兆镇鹏涛泉建材经销处在业,山东省,建筑材料批发、零售;经营其他无需行政审批即可经营的一般经营项目。(依法须经批准的项目经相关部门批准后方可开展经营活动),92370283MA3MT9PM4X
930,旧动能,平邑县家栋超市在业,山东省,日用百货、烟酒糖茶、土产杂品、化肥销售(依法须经批准的项目经相关部门批准后方可开展经营活动),-
931,旧动能,平邑县天宝天成山楂糕厂注销,山东省,山楂糕加工销售,-
932,旧动能,平阴县晶晶照相馆吊销,山东省,照相、照相器材服务零售。,-
933,旧动能,平阴县蜀正园火锅城吊销,山东省,火锅羊肉加工销售;酒水销售。(以上经营范围凡涉及国家有专项专营规定的从其规定),-
934,旧动能,平原县实惠佳熟食摊位存续,山东省,熟食零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
935,旧动能,平原县腾杰建材经销处存续,山东省,建筑材料销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,92371426MA3EMB267B
936,旧动能,栖霞市弘宝商贸有限公司在业,山东省,批发和零售,91370686074422441K
937,旧动能,栖霞市鸢鹰果品专业合作社在业,山东省,组织储藏、收购、销售、初加工成员种植的果品、采购成员所需的农业生产资料(不含农药)提供相关的技术信息服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),93370686MA3DLHNNXA
938,旧动能,齐河县安头乡立勇化肥店存续,山东省,化肥零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）,-
939,旧动能,齐河县菲亚纤姿美容中心吊销,山东省,美容护肤。,-
940,旧动能,齐河县焦庙镇张广兽药饲料门市部存续,山东省,兽药（不含兽用生物制品）、饲料。(有效期限以许可证为准)(依法须经批准的项目，经相关部门批准后方可开展经营活动)*零售*,-
941,旧动能,齐河县米家羊头老店吊销,山东省,牛、羊肉、下货;烟酒。,-
942,旧动能,青岛百慧智业生物制药有限公司在业,山东省,兽药研发、生产、销售(依据畜牧主管部门核发的《兽药经营许可证》开展经营活动)货物进出口(法律、行政法规禁止的项目除外法律、行政法规限制的项目取得许可后方可经营)。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370212MA3CD4WU4Q
943,旧动能,青岛宝迪汽车销售服务有限公司注销,山东省,许可经营项目,-
944,旧动能,青岛博来德国际贸易有限公司在业,山东省,国际贸易、转口贸易、区内企业之间贸易及贸易项下加工整理;自营和代理各类商品和技术的进出口。(依法须经批准的项目经相关部门批准后方可开展经营活动),91370220MA3CBB9E58
945,旧动能,青岛赐世恩商贸有限公司在业,山东省,一般经营项目,91370213664526910Y
946,旧动能,青岛大华机器厂商贸经理部注销,山东省,批发零售钢材、铸铁、机床设备及配件、建筑五金、化工原料(不含危险品)、家用电器、煤炭、汽油、柴油、润滑油、煤油、木材、建筑材料、日用百货、纺织品、服装。****,-
947,旧动能,青岛戴姆雷博机器人科技有限公司在业,山东省,机器人科技领域内的技术研发、技术咨询、技术转让;建筑工程室内外装饰装潢工程设计、施工;批发、零售,91370213MA3MJUJ41H
948,旧动能,青岛迪卡通商贸有限公司在业,山东省,批发,91370214MA3FA1N85X
949,旧动能,青岛韩味亭餐饮有限公司大崂路分公司注销,山东省,小型餐馆(依法须经批准的项目经相关部门批准后方可开展经营活动),91370213MA3CBWBN9Y
950,旧动能,青岛和而同商贸有限公司吊销,山东省,批发预包装食品(限酒类、饮料饮品)(涉及配额许可证管理、国家专项管理的产品按国家有关规定办理)(食品流通许可证有效期至,-
951,旧动能,青岛惠昌鑫工贸有限公司在业,山东省,加工(不在此地加工),91370214MA3LYKK68X
952,旧动能,青岛金澜盛世广告有限公司东营分公司注销,山东省,设计、制作、代理、发布国内广告业务庆典礼仪服务企业营销策划展台设计、搭建平面设计。(国家限制和禁止的除外涉及法律法规需经审批的须凭许可证经营)(依法须经批准的项目经相关部门批准后方可开展经营活动)。,-
953,旧动能,青岛经济技术开发区鑫海苑酒店吊销,山东省,面食、炒菜、饮料服务,-
954,旧动能,青岛经济技术开发区中青粮油贸易公司中青酒家吊销,山东省,饮食服务。,-
955,旧动能,青岛久星裕能科技有限公司在业,山东省,太阳能电站开发及技术咨询太阳能设备销售(依法须经批准的项目经相关部门批准后方可开展经营活动),91370285MA3CKP2463
956,旧动能,青岛科创新技术有限公司吊销,山东省,一般经营项目,-
957,旧动能,青岛利多计量仪器有限公司在业,山东省,一般经营项目,-
958,旧动能,青岛六德农产品专业合作社在业,山东省,指导本社成员种植果树、蔬菜、地瓜、芋头、花生、绿化树木组织销售本社成员种植的新鲜水果、蔬菜、地瓜、芋头、花生、绿化树木为本社社员采购原材料引进新技术提供信息咨询服务。(依法须经批准的项目经相关部门批准后方可开展经营活动),93370282MA3N0WGA4U
959,旧动能,青岛绿源再生资源有限公司在业,山东省,回收、加工地毯边角料、废塑料、旧棉制品;。普通货运(道路运输经营许可证有效期限以许可证为准)。(依法须经批准的项目经相关部门批准后方可开展经营活动)。,91370282564737235F
960,旧动能,青岛闽星联合贸易有限公司注销,山东省,批发,91370214099461586R
961,旧动能,青岛南丁格尔服装制造有限公司国际贸易部注销,山东省,一般经营项目,-
962,旧动能,青岛农宝农资经销处注销,山东省,一般经营项目,-
963,旧动能,青岛瑞保橡塑有限公司在业,山东省,制造、销售,91370214550813081Q
964,旧动能,青岛瑞成祥包装有限公司曾用名在业,山东省,销售包装制品、纸制品、塑料制品、不干胶、吊牌、服装、鞋帽、玩具、五金制品;销售钢材、铜材、铝材、有色金属(不含国家限制品种);货物进出口技术进出口(法律、行政法规禁止的项目除外法律、行政法规限制的项目取得许可后方可经营);印刷(不含出版物)(依据文广新部门核发的《印刷经营许可证》开展经营活动)制模(依法须经批准的项目经相关部门批准后方可开展经营活动)。,91370282334158123W
965,旧动能,青岛山海天酒店管理有限公司在业,山东省,大型餐馆,91370211780376331D
